Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
21	3850.3883549	227.37287928842187	0.8756906077348067	0.8768844210089392	0.949659862653524	0.949659862653524	0.7207977187441661	0.7087825277367126	0.9118223377453805	0.9499699594937692	1.0	0.799390875070792	0.8768844210089392	0.8724137900951249	698	98	253	37
22	4026.9541401	228.96913337690864	0.8968692449355433	0.911492733274118	0.938775508926836	0.938775508926836	0.809116806811633	0.7611853343294733	0.9249329752513853	0.9606721321007035	1.0	0.8582522827123498	0.911492733274118	0.8632218818747055	690	67	284	45
23	4204.5467296	210.7806639620602	0.9051565377532228	0.9125326358844221	0.95102040686936	0.95102040686936	0.809116806811633	0.7798298420039952	0.931379079992419	0.9633389538151442	1.0	0.860652605014945	0.9125326358844221	0.8874999972265625	699	67	284	36
24	4378.8745353	194.55926259468052	0.9069981583793738	0.9226666654364445	0.941496597358508	0.941496597358508	0.8347578323796073	0.7854183632443674	0.9319865313589316	0.9636606779463923	1.0	0.8760491606630436	0.9226666654364445	0.8720238069285006	692	58	293	43
25	4553.3121482999995	191.54340998018426	0.9060773480662984	0.9180977530804522	0.945578230006016	0.945578230006016	0.8233618210160631	0.7826071714613453	0.9316353881155258	0.9618117332403047	1.0	0.8693042189753042	0.9180977530804522	0.8784194502175701	695	62	289	40
26	4729.3868132	214.49172161283835	0.8913443830570903	0.9464544125232208	0.8897959171567402	0.8897959171567402	0.894586892038214	0.7625840638020346	0.9172510512501745	0.9643118785975928	1.0	0.8921647960976311	0.9464544125232208	0.7949367068482615	654	37	314	81
27	4906.151243	192.60612787977013	0.9005524861878453	0.9348127587589282	0.9170068014734601	0.9170068014734601	0.8660968636293537	0.7753582670849796	0.9258241751883075	0.9667965191774716	1.0	0.8886044882779003	0.9348127587589282	0.8328767100469131	674	47	304	61
28	5084.2813976	216.88821154579642	0.9042357274401474	0.9437412082366509	0.9129251688259522	0.9129251688259522	0.8860398835155558	0.7859131921157467	0.9280774544065854	0.9665096807953951	1.0	0.8985876398522248	0.9437412082366509	0.8293333311217778	671	40	311	64
29	5258.4944777	181.02888997372838	0.9079189686924494	0.9261744954011081	0.938775508926836	0.938775508926836	0.8433048409022654	0.7881216866529026	0.9324324318024104	0.9691493691493691	1.0	0.881042422934707	0.9261744954011081	0.868035188070278	690	55	296	45
30	5431.5381513	164.9921362103372	0.9023941068139963	0.8955974831501918	0.9687074816752279	0.9687074816752279	0.7635327613574565	0.7732514882072296	0.9307189536400529	0.9691454929550167	1.0	0.8313346871122088	0.8955974831501918	0.9209621961478962	712	83	268	23
31	5606.7933964	197.40493537365754	0.9060773480662984	0.8981132064174676	0.9714285701068999	0.9714285701068999	0.7692307670392285	0.7821421181594606	0.9333333327233114	0.9716146287574858	1.0	0.8355756033910497	0.8981132064174676	0.9278350483579552	714	81	270	21
32	5783.4755985	186.83697048776202	0.9088397790055248	0.9162303652928921	0.9523809510851959	0.9523809510851959	0.8176638153342911	0.7885669809156057	0.9339559700240453	0.9714905905382096	1.0	0.8667444990158405	0.9162303652928921	0.891304345058061	700	64	287	35
33	5961.20003	195.60306216054676	0.9116022099447514	0.9165580170579426	0.956462583732704	0.956462583732704	0.8176638153342911	0.7949065658369562	0.9360852190838314	0.972168924549877	1.0	0.8674443703744461	0.9165580170579426	0.8996865175558416	703	64	287	32
34	6139.091205	176.13727686771156	0.9106813996316758	0.9208443259619468	0.949659862653524	0.949659862653524	0.8290598266978353	0.7932441186426881	0.9350301400301204	0.972502277264182	1.0	0.873994699835617	0.9208443259619468	0.8871951192463563	698	60	291	37
35	6318.6131894	173.48332957060614	0.9116022099447514	0.93947730269673	0.9292516994159841	0.9292516994159841	0.8746438721520118	0.7992496161159333	0.9343365246687164	0.9742426885284028	1.0	0.8982171919700227	0.93947730269673	0.855153200960576	683	44	307	52
36	6494.4972943	172.9684417694175	0.9106813996316758	0.9518413584251539	0.9142857130417882	0.9142857130417882	0.9031339005608721	0.8015823301439287	0.9326856343284624	0.9744403744403745	1.0	0.9085396821086262	0.9518413584251539	0.8342105241204987	672	34	317	63
37	6669.9065854	182.39982933414538	0.914364640883978	0.9234828483859066	0.9523809510851959	0.9523809510851959	0.8347578323796073	0.801820242972905	0.9377093094857941	0.9760334903192046	1.0	0.8784011783156099	0.9234828483859066	0.8932926802033759	700	58	293	35
38	6850.5332186	177.0586285771826	0.914364640883978	0.9268617008951308	0.948299318437688	0.948299318437688	0.8433048409022654	0.8022747863869991	0.9374579684347962	0.9755993565517375	1.0	0.8833245259869956	0.9268617008951308	0.8862275422568038	697	55	296	38
39	7027.3578213	154.59931791354148	0.9116022099447514	0.9231788067242664	0.948299318437688	0.948299318437688	0.8347578323796073	0.7956154663024438	0.935570469170758	0.9760838808457857	1.0	0.8775705641716056	0.9231788067242664	0.8851963719480472	697	58	293	38
40	7206.3596757	161.60121216180298	0.9152854511970534	0.9235836614972547	0.953741495301032	0.953741495301032	0.8347578323796073	0.8039032656633978	0.9384203474307762	0.9768087291896814	1.0	0.8786640566220117	0.9235836614972547	0.8960244620916683	701	58	293	34
41	7384.574569	165.19665654177624	0.9125230202578268	0.9432132950925024	0.9265306109843121	0.9265306109843121	0.8831908806746699	0.802257167198501	0.9347975285279357	0.9765800337228909	1.0	0.9024240790285958	0.9432132950925024	0.8516483493086584	681	41	310	54
42	7560.4208677999995	158.54605501697398	0.9134438305709024	0.9167750313175878	0.9591836721643759	0.9591836721643759	0.8176638153342911	0.7991718800897327	0.9374999993766622	0.9778320444987112	1.0	0.8678779808275943	0.9167750313175878	0.9053627731692027	705	64	287	30
43	7736.261848	161.91871043256177	0.9125230202578268	0.921052630367036	0.9523809510851959	0.9523809510851959	0.8290598266978353	0.7974027036302216	0.9364548488719365	0.9780723685485591	1.0	0.8745246722713983	0.921052630367036	0.8926380340716625	700	60	291	35
44	7916.7966375	154.51764006604043	0.9189686924493554	0.9307589867766192	0.95102040686936	0.95102040686936	0.8518518494249235	0.8130201487086878	0.9407806184786133	0.9788553598077407	1.0	0.889666699912903	0.9307589867766192	0.8925373107685454	699	52	299	36
45	8094.063923	144.7399251585383	0.9152854511970534	0.9213630394215425	0.956462583732704	0.956462583732704	0.8290598266978353	0.8036968743898022	0.9385847790797164	0.9790452933310075	1.0	0.8752681906188815	0.9213630394215425	0.9009287897804062	703	60	291	32
46	8271.347428	154.14496868448987	0.9171270718232044	0.9215686262463155	0.9591836721643759	0.9591836721643759	0.8290598266978353	0.8079312258256878	0.9399999993733332	0.9792468554373316	1.0	0.8757290972260432	0.9215686262463155	0.9065420532506479	705	60	291	30
47	8449.9714007	158.79434057269629	0.919889502762431	0.9354838697103711	0.946938774221852	0.946938774221852	0.8632478607884676	0.8157982769116154	0.9411764699518752	0.9796344748725702	1.0	0.8962776773046621	0.9354838697103711	0.8859649096901611	696	48	303	39
48	8624.4116139	160.65448580671034	0.9171270718232044	0.9172056909221142	0.96462584902772	0.96462584902772	0.8176638153342911	0.8077982471127486	0.9403183017637146	0.97963447487257	1.0	0.8686649059598084	0.9172056909221142	0.9169329044187448	709	64	287	26
49	8805.3716312	154.96835027122245	0.9171270718232044	0.9215686262463155	0.9591836721643759	0.9591836721643759	0.8290598266978353	0.8079312258256878	0.9399999993733332	0.9798089036184274	1.0	0.8757290972260432	0.9215686262463155	0.9065420532506479	705	60	291	30
